cdr_id,query_time,rtp_time,sip_time,merge_time
55141007122,0.02760601043701172,0.6217451095581055,0.005318403244018555,0.6546792984008789
55141007123,0,0.6199889183044434,0,0.6199979782104492
55141007125,0,0.6224792003631592,0,0.6224887371063232
55141007126,0.02510213851928711,0.6357982158660889,0.004865884780883789,0.6657772064208984
55141007127,0,0.6259844303131104,0,0.626002311706543
55141007129,0,0.6249537467956543,0,0.6249687671661377
55141007130,0.0281524658203125,0.6600232124328613,0.004577159881591797,0.6927671432495117
55141007131,0,0.9217381477355957,0,0.9217483997344971
55141007133,0,0.6339318752288818,0,0.6339445114135742
55141007135,0,0.6419479846954346,0,0.6419599056243896
55141007137,0.026439905166625977,0.6304471492767334,0.0037126541137695313,0.6606111526489258
55141007138,0,0.6280717849731445,0,0.6280832290649414
55141007140,0,0.6212472915649414,0,0.6212587356567383
55141007141,0.024940967559814453,0.6276230812072754,0.004273891448974609,0.656848669052124
55141007142,0,0.6219186782836914,0,0.6219289302825928
55141007144,0,0.6214084625244141,0,0.6214189529418945
55141007145,0.024676799774169922,0.6222286224365234,0.004607677459716797,0.6515238285064697
55141007146,0,0.6230947971343994,0,0.6231045722961426
55141007148,0.026810407638549805,0.6327292919158936,0.005316495895385742,0.6648714542388916
55141007149,0,0.6266229152679443,0,0.6266384124755859
55141007150,0.026525259017944336,0.6225454807281494,0.00407099723815918,0.6531548500061035
55141007151,0,0.6244206428527832,0,0.6244311332702637
55141007153,0,0.8010878562927246,0,0.8011009693145752
55141007155,0.04549050331115723,0.7038974761962891,0.005160331726074219,0.7545614242553711
55141007157,0.08374333381652832,0.6494081020355225,0.005553245544433594,0.7387163639068604
55141007159,0.049550771713256836,0.6366486549377441,0.0039348602294921875,0.6901454925537109
55141007163,0.024312496185302734,0.6443934440612793,0.0052912235260009766,0.6740093231201172
55141007167,0.025132417678833008,0.6321568489074707,0.0037300586700439453,0.6610310077667236
55141007169,0.025026559829711914,0.6214697360992432,0.005433320999145508,0.6519410610198975
55141007170,0.022484540939331055,0.6245627403259277,0.004719972610473633,0.6517782211303711
55141007172,0.024375200271606445,0.6215133666992188,0.0035736560821533203,0.6494729518890381
55141007176,0.024573564529418945,0.6233077049255371,0.003672361373901367,0.6515641212463379
55141007180,0.022783994674682617,0.6277439594268799,0.003518342971801758,0.6540572643280029
55141007185,0.02418661117553711,0.6432216167449951,0.005385398864746094,0.6728057861328125
55141007186,0.025635242462158203,0.6401894092559814,0.0041463375091552734,0.6699869632720947
55141007188,0.024332761764526367,0.6257820129394531,0.003618001937866211,0.6537454128265381
55141007190,0.021683692932128906,0.8721742630004883,0.005018472671508789,0.8988871574401855
55141007195,0.03039407730102539,0.7380762100219727,0.0046694278717041016,0.7731506824493408
55141007197,0,0.671816349029541,0,0.6718263626098633
55141007199,0.04917621612548828,0.6257410049438477,0.005118846893310547,0.6800477504730225
55141007253,0,0.6230819225311279,0,0.623093843460083
55141007254,0,0.6239697933197021,0,0.6239852905273438
55141007255,0,0.6234090328216553,0,0.6234221458435059
55141007256,0,0.6354563236236572,0,0.6354694366455078
55141007257,0,0.6271600723266602,0,0.627171516418457
55141007258,0,0.6265766620635986,0,0.6265873908996582
55141007259,0,0.6259708404541016,0,0.6259822845458984
55141007260,0,0.6221115589141846,0,0.622124195098877
55141007261,0,0.6554620265960693,0,0.6554722785949707
55141007262,0,0.6279571056365967,0,0.6279704570770264
55141007263,0,0.6246840953826904,0,0.6246926784515381
55141007264,0,0.6298966407775879,0,0.6299037933349609
55141007265,0,0.7992427349090576,0,0.7992496490478516
55141007266,0,0.7276444435119629,0,0.7276508808135986
55141007267,0,0.6268692016601563,0,0.6268763542175293
55141007268,0,0.626824140548706,0,0.6268355846405029
55141007269,0,0.6221218109130859,0,0.6221327781677246
55141007438,0.02660083770751953,0.6293063163757324,0.00429534912109375,0.660214900970459
55141007439,0.027637958526611328,0.6226179599761963,0.004786491394042969,0.6550557613372803
55141007442,0.023749828338623047,0.6216771602630615,0.005110979080200195,0.6505498886108398
55141007443,0,0.6229031085968018,0,0.6229128837585449
55141007444,0,0.6216979026794434,0,0.6217081546783447
55141007447,0.024674415588378906,0.6275668144226074,0.0038728713989257813,0.6561331748962402
55141007449,0.02289557456970215,0.6438214778900146,0.004995107650756836,0.6717250347137451
55141007452,0,0.6225712299346924,0,0.6225864887237549
55141007453,0.026238679885864258,0.6345281600952148,0.004722118377685547,0.6655046939849854
55141007454,0,0.6594195365905762,0,0.659430980682373
55141007456,0.06327033042907715,0.8329181671142578,0.004994869232177734,0.9011986255645752
55141007460,0.05819869041442871,0.6598906517028809,0.004644155502319336,0.7227466106414795
55141007462,0.02543163299560547,0.6286334991455078,0.0055828094482421875,0.6596591472625732
55141007463,0.02405548095703125,0.6226317882537842,0.00506281852722168,0.6517617702484131
55141007464,0.02318286895751953,0.6234631538391113,0.003634929656982422,0.6502923965454102
55141007466,0.022909879684448242,0.6245572566986084,0.003551006317138672,0.6510281562805176
55141007468,0.023383617401123047,0.6233377456665039,0.00509953498840332,0.6518311500549316
55141007469,0.0226285457611084,0.6210198402404785,0.004356861114501953,0.6480162143707275
55141007471,0,0.6215591430664063,0,0.6215696334838867
55141007480,0.025141477584838867,0.6207485198974609,0.004401683807373047,0.6503028869628906
55141007489,0.022017240524291992,0.6252398490905762,0.004103899002075195,0.651371955871582
55141007491,0.023689985275268555,0.6753807067871094,0.0036017894744873047,0.7026844024658203
55141007493,0.02442026138305664,0.6280486583709717,0.004525899887084961,0.6570115089416504
55141007495,0.025506973266601563,0.6261820793151855,0.004839420318603516,0.656541109085083
55141007497,0.02267622947692871,0.6664962768554688,0.0036220550537109375,0.6928064823150635
55141007500,0.27985382080078125,0.6880950927734375,0.0040700435638427734,0.972029447555542
55141007503,0,0.7255234718322754,0,0.7255339622497559
55141007505,0.03150534629821777,0.6244685649871826,0.004811286926269531,0.6607968807220459
55141007514,0.027324914932250977,0.6219584941864014,0.003930807113647461,0.6532258987426758
55141007519,0,0.6207695007324219,0,0.6207797527313232
55141007524,0,0.6249372959136963,0,0.6249494552612305
55141007533,0.025620460510253906,0.6205682754516602,0.003846406936645508,0.6500484943389893
55141007535,0.023496627807617188,0.6244025230407715,0.004388570785522461,0.6522986888885498
55141007542,0,0.6208112239837646,0,0.6208219528198242
55141007544,0.025493383407592773,0.6207888126373291,0.0038144588470458984,0.6501095294952393
55141007547,0.023696422576904297,0.6216030120849609,0.0037689208984375,0.6490788459777832
55141007556,0.024713754653930664,0.6339666843414307,0.00439763069152832,0.6630890369415283
55141007566,0.02579808235168457,0.6259341239929199,0.0035185813903808594,0.6552605628967285
55141007581,0.02436375617980957,0.6257951259613037,0.0034410953521728516,0.6536064147949219
55141007583,0,0.6360607147216797,0,0.6360664367675781
55141007593,0.0708611011505127,0.7219598293304443,0.0042574405670166016,0.797091007232666
55141007596,0,0.6513240337371826,0,0.6513352394104004
55141007605,0.023519039154052734,0.6217143535614014,0.003417491912841797,0.6486632823944092
55141007613,0.02277374267578125,0.621070146560669,0.003194093704223633,0.6470491886138916
55141007617,0,0.6220483779907227,0,0.6220579147338867
55141007623,0.024877071380615234,0.6211140155792236,0.0035724639892578125,0.6495754718780518
55141007626,0.025342702865600586,0.6294395923614502,0.003741025924682617,0.6585333347320557
55141007631,0.023150920867919922,0.6228041648864746,0.003297567367553711,0.6492633819580078
55141007745,0,0.6224136352539063,0,0.6224243640899658
55141007749,0.022830724716186523,0.6222152709960938,0.003086090087890625,0.6481430530548096
55141007753,0,0.6227121353149414,0,0.6227214336395264
55141007756,0,0.6404943466186523,0,0.6405045986175537
55141007757,0.02625107765197754,0.6285438537597656,0.0051534175872802734,0.6599709987640381
55141007761,0,0.6228532791137695,0,0.6228666305541992
55141007764,0,0.6381947994232178,0,0.6382074356079102
55141007765,0.1426384449005127,0.7399473190307617,0.004579305648803711,0.8871774673461914
55141007769,0,0.6598148345947266,0,0.6598260402679443
55141007772,0,0.6444594860076904,0,0.6444718837738037
55141007774,0,0.6334238052368164,0,0.6334359645843506
55141007775,0.028774738311767578,0.6238663196563721,0.0054628849029541016,0.6581168174743652
55141007777,0,0.6261167526245117,0,0.6261272430419922
55141007781,0.028842687606811523,0.6230075359344482,0.006003141403198242,0.6578664779663086
55141007782,0,0.6204211711883545,0,0.6204319000244141
55141007784,0.025595664978027344,0.6198601722717285,0.005287885665893555,0.6507556438446045
55141007785,0,0.6230120658874512,0,0.6230225563049316
55141007789,0,0.6259534358978271,0,0.6259646415710449
55141007790,0.02673625946044922,0.63504958152771,0.005486488342285156,0.6672835350036621
55141007794,0,0.6256284713745117,0,0.6256389617919922
55141007797,0,0.6209242343902588,0,0.6209325790405273
55141007799,0.025341033935546875,0.6249845027923584,0.004182577133178711,0.6545164585113525
55141007801,0,0.6268494129180908,0,0.6268551349639893
55141007802,0,0.6685686111450195,0,0.6685760021209717
55141007804,0,0.6286416053771973,0,0.6286489963531494
55141007805,0,0.6461882591247559,0,0.6461949348449707
55141007807,0.027479171752929688,0.6367554664611816,0.003687620162963867,0.6679301261901855
55141007809,0.02459859848022461,0.6231577396392822,0.004440784454345703,0.6522035598754883
55141007810,0.024164676666259766,0.6227881908416748,0.005437135696411133,0.6523950099945068
55141007812,0.023077964782714844,0.6210708618164063,0.004201650619506836,0.6483566761016846
55141007813,0,0.6294186115264893,0,0.6294238567352295
55141007815,0,0.6294419765472412,0,0.629448652267456
55141007823,0,0.6273574829101563,0,0.6273696422576904
55141007826,0.02623605728149414,0.6265578269958496,0.004505157470703125,0.6573119163513184
55141007835,0.024117469787597656,0.632875919342041,0.0042421817779541016,0.6612465381622314
55141007838,0.026465415954589844,0.6228950023651123,0.00521397590637207,0.6545896530151367
55141007842,0.02332305908203125,0.6382007598876953,0.003857135772705078,0.6653919219970703
55141007854,0.024757862091064453,0.777752161026001,0.004338979721069336,0.8068594932556152
55141007862,0,0.7110042572021484,0,0.7110142707824707
55141007870,0,0.6680784225463867,0,0.6680889129638672
55141007885,0.05839824676513672,0.6402223110198975,0.005486249923706055,0.7041175365447998
55141007895,0.02291560173034668,0.6209609508514404,0.004354238510131836,0.6482410430908203
55141007897,0.023600339889526367,0.6228363513946533,0.0052144527435302734,0.6516604423522949
55141007907,0.022861719131469727,0.6273417472839355,0.005484819412231445,0.6556985378265381
55141007918,0.023083925247192383,0.6205124855041504,0.004565238952636719,0.6481714248657227
55141007921,0.02465653419494629,0.6206390857696533,0.0037834644317626953,0.6490883827209473
55141007927,0.023641109466552734,0.6217479705810547,0.005350589752197266,0.6507494449615479
55141007939,0,0.6225259304046631,0,0.62253737449646
55141007942,0.026938438415527344,0.6263225078582764,0.003324270248413086,0.6565995216369629
55141007943,0.029065847396850586,0.6279637813568115,0.004785299301147461,0.6618311405181885
55141007944,0.0251312255859375,0.6284596920013428,0.0051610469818115234,0.6587693691253662
55141007945,0,0.6206469535827637,0,0.620659351348877
55141007948,0.02576422691345215,0.6788427829742432,0.004618644714355469,0.7092387676239014
55141007950,0.06316685676574707,0.689401388168335,0.005497932434082031,0.7580783367156982
55141007958,0,0.6325452327728271,0,0.6325564384460449
55141007964,0.02639293670654297,0.6276102066040039,0.003674745559692383,0.6576907634735107
55141007967,0.02336883544921875,0.6269772052764893,0.003352642059326172,0.653709888458252
55141007972,0.024692058563232422,0.6276185512542725,0.0032567977905273438,0.6555781364440918
55141007975,0,0.626002311706543,0,0.626014232635498
55141007978,0.02361321449279785,0.6251828670501709,0.0034084320068359375,0.6522359848022461
55141007979,0.02573227882385254,0.6285650730133057,0.003450632095336914,0.6577599048614502
55141007981,0.02208232879638672,0.6392183303833008,0.0032215118408203125,0.6645336151123047
55141007983,0.022894620895385742,0.6257452964782715,0.004159688949584961,0.6528112888336182
55141007985,0.023282766342163086,0.6248364448547363,0.0036427974700927734,0.6517722606658936
55141007990,0.023019790649414063,0.643324613571167,0.003283262252807617,0.6696398258209229
55141007991,0.024316072463989258,0.6284403800964355,0.004332780838012695,0.6571054458618164
55141007993,0.0228579044342041,0.6262984275817871,0.0033109188079833984,0.652479887008667
55141007994,0,0.7716608047485352,0,0.7716727256774902
55141008001,0,0.6707754135131836,0,0.6707878112792969
55141008006,0.14432191848754883,0.6505250930786133,0.003894805908203125,0.7987556457519531
55141008010,0.025089740753173828,0.6301369667053223,0.0035309791564941406,0.6587686538696289
55141008015,0.023497581481933594,0.62770676612854,0.0036957263946533203,0.6549100875854492
55141008020,0.027381420135498047,0.6220357418060303,0.003806591033935547,0.6532332897186279
55141008021,0.023805618286132813,0.6278867721557617,0.0035669803619384766,0.6552696228027344
55141008025,0.024431943893432617,0.6258401870727539,0.003633260726928711,0.6539158821105957
55141008029,0.023664236068725586,0.6248795986175537,0.0037078857421875,0.6522605419158936
55141008030,0.025165557861328125,0.6281759738922119,0.00462651252746582,0.6579773426055908
55141008036,0.023670434951782227,0.6307671070098877,0.004859447479248047,0.6593067646026611
55141008037,0.024384498596191406,0.6317284107208252,0.003626108169555664,0.6597490310668945
55141008041,0.025612592697143555,0.6249816417694092,0.005621910095214844,0.6562328338623047
55141008044,0,0.6214439868927002,0,0.6214561462402344
55141008046,0.026126384735107422,0.6288816928863525,0.004533529281616211,0.6595549583435059
55141008061,0.02476358413696289,0.6684849262237549,0.0056421756744384766,0.6989011764526367
55141008064,0,0.6405038833618164,0,0.6405148506164551
55141008070,0,0.6268734931945801,0,0.6268844604492188
55141008072,0.025622129440307617,0.6241848468780518,0.0033876895904541016,0.6532063484191895
55141008079,0.02378392219543457,0.6284308433532715,0.003980398178100586,0.6562058925628662
55141008082,0.02576613426208496,0.6238751411437988,0.005459308624267578,0.6551103591918945
55141008086,0.02394247055053711,0.6325583457946777,0.004563570022583008,0.661074161529541
55141008090,0.02320265769958496,0.6380612850189209,0.0036058425903320313,0.6648788452148438
55141008100,0.022678852081298828,0.6386799812316895,0.0033791065216064453,0.6647474765777588
55141008110,0.022485017776489258,0.6233491897583008,0.0042111873626708984,0.6500551700592041
55141008124,0,0.6214818954467773,0,0.6214909553527832
55141008138,0,0.6204550266265869,0,0.6204650402069092
55141008161,0.0250852108001709,0.6461009979248047,0.00539398193359375,0.676591157913208
55141008181,0.02572011947631836,0.6275322437286377,0.0036928653717041016,0.6569595336914063
55141008186,0.026182889938354492,0.6244373321533203,0.003414630889892578,0.654045820236206
55141008195,0.026315689086914063,0.635382890701294,0.004498004913330078,0.6662075519561768
55141008207,0.1102609634399414,0.7201981544494629,0.003398418426513672,0.8338680267333984
55141008216,0.03705406188964844,0.6460447311401367,0.0035676956176757813,0.6866765022277832
55141008220,0.1291055679321289,0.6340854167938232,0.0032486915588378906,0.7664494514465332
55141008239,0,0.6235976219177246,0,0.6236095428466797
55141008240,0.024379730224609375,0.6297850608825684,0.0036258697509765625,0.6578021049499512
55141008243,0,0.628089427947998,0,0.6280992031097412
55141008244,0.025009870529174805,0.628049373626709,0.004975318908691406,0.6580524444580078
55141008247,0,0.6255474090576172,0,0.6255567073822021
55141008252,0,0.6294763088226318,0,0.6294870376586914
55141008254,0.025813817977905273,0.6222281455993652,0.0035555362701416016,0.6516101360321045
55141008257,0,0.6217696666717529,0,0.6217811107635498
55141008262,0,0.6481137275695801,0,0.6481256484985352
55141008267,0,0.6306710243225098,0,0.6306898593902588
55141008269,0,0.6280381679534912,0,0.6280536651611328
55141008272,0,0.8578991889953613,0,0.8579118251800537
55141008274,0.15529203414916992,0.6465034484863281,0.0053102970123291016,0.8071205615997314
55141008276,0,0.6268365383148193,0,0.6268467903137207
55141008281,0.024477720260620117,0.6266601085662842,0.0034105777740478516,0.6545612812042236
55141008284,0.026857376098632813,0.6199707984924316,0.004224300384521484,0.6510634422302246
55141008286,0,0.6227128505706787,0,0.6227238178253174
55141008290,0,0.6201143264770508,0,0.6201319694519043
55141008293,0.024533748626708984,0.6268129348754883,0.003585338592529297,0.6549434661865234
55141008295,0,0.6222593784332275,0,0.6222686767578125
55141008298,0.02488851547241211,0.6282453536987305,0.0035059452056884766,0.656651496887207
55141008300,0.02455735206604004,0.6269643306732178,0.003153085708618164,0.6546845436096191
55141008306,0.025734663009643555,0.6205785274505615,0.0035767555236816406,0.6498997211456299
55141008307,0,0.640254020690918,0,0.640263557434082
55141008310,0.02590775489807129,0.6252331733703613,0.0052661895751953125,0.6564264297485352
55141008312,0,0.6234467029571533,0,0.6234583854675293
55141008314,0.025652647018432617,0.6380298137664795,0.005222320556640625,0.6689178943634033
55141008317,0.31478285789489746,0.6645574569702148,0.004687786102294922,0.9840388298034668
55141008327,0,0.6568801403045654,0,0.6568903923034668
55141008332,0,0.6265437602996826,0,0.6265547275543213
55141008345,0.024740934371948242,0.6216154098510742,0.003459930419921875,0.6498279571533203
55141008376,0,0.620293378829956,0,0.6203052997589111
55141008380,0.024136781692504883,0.621821403503418,0.003404378890991211,0.6493747234344482
55141008384,0,0.6712319850921631,0,0.67124342918396
55141008387,0.024016857147216797,0.623178243637085,0.003253459930419922,0.650460958480835
55141008393,0.024511337280273438,0.6260950565338135,0.003589630126953125,0.6542057991027832
55141008401,0,0.6203696727752686,0,0.6203792095184326
55141008406,0.024929046630859375,0.6208245754241943,0.003704547882080078,0.6494700908660889
55141008409,0,0.6419887542724609,0,0.6419990062713623
55141008416,0,0.629016637802124,0,0.6290373802185059
55141008419,0.025809288024902344,0.6304121017456055,0.0035958290100097656,0.6598312854766846
55141008423,0.023139238357543945,0.659135103225708,0.005160093307495117,0.6874451637268066
55141008429,0.28212904930114746,0.6412835121154785,0.0037136077880859375,0.9271385669708252
55141008433,0,0.629615306854248,0,0.6296257972717285
55141008437,0.03821730613708496,0.6734755039215088,0.0035293102264404297,0.715240478515625
55141008441,0.024973154067993164,0.6262974739074707,0.0034995079040527344,0.6547813415527344
55141008450,0,0.6314876079559326,0,0.6314980983734131
55141008457,0.023967266082763672,0.6355409622192383,0.003363370895385742,0.662883996963501
55141008460,0.022722959518432617,0.6247878074645996,0.0032210350036621094,0.6507415771484375
55141008468,0,0.6219100952148438,0,0.6219205856323242
55141008469,0.02402186393737793,0.6253397464752197,0.0034830570220947266,0.652855634689331
55141008474,0,0.6247060298919678,0,0.6247165203094482
55141008479,0.0232851505279541,0.6260192394256592,0.0033686161041259766,0.6526839733123779
55141008481,0,0.6280004978179932,0,0.6280105113983154
55141008484,0,0.6261398792266846,0,0.6261613368988037
55141008485,0.02668476104736328,0.6267750263214111,0.0036270618438720703,0.6571009159088135
55141008489,0,0.6909294128417969,0,0.6909406185150146
55141008490,0.20629620552062988,0.7514772415161133,0.00413060188293457,0.9619166851043701
55141008493,0,0.6410918235778809,0,0.6411020755767822
55141008495,0.03695321083068848,0.6402406692504883,0.0034945011138916016,0.6807000637054443
55141008497,0.02445507049560547,0.6319570541381836,0.0038220882415771484,0.6602447032928467
55141008498,0.0229642391204834,0.6239426136016846,0.005789041519165039,0.6527068614959717
55141008499,0,0.6325044631958008,0,0.6325151920318604
55141008500,0,0.6252155303955078,0,0.625227689743042
55141008501,0.02513909339904785,0.6250598430633545,0.004708051681518555,0.6549186706542969
55141008502,0,0.6269845962524414,0,0.6269960403442383
55141008504,0,0.6265337467193604,0,0.6265444755554199
55141008506,0.0248262882232666,0.6272075176239014,0.003863096237182617,0.655909538269043
55141008507,0,0.6525435447692871,0,0.6525542736053467
55141008509,0,0.6305568218231201,0,0.6305756568908691
55141008510,0.027020692825317383,0.6319866180419922,0.0045108795166015625,0.6635355949401855
55141008511,0,0.6547091007232666,0,0.6547203063964844
55141008514,0.34014248847961426,0.7332437038421631,0.004386425018310547,1.0777859687805176
55141008516,0.026461124420166016,0.7033591270446777,0.0037174224853515625,0.7335515022277832
55141008517,0,0.6300151348114014,0,0.63002610206604
55141008520,0.025655746459960938,0.6338162422180176,0.0035321712493896484,0.663017749786377
55141008521,0,0.6210525035858154,0,0.6210622787475586
55141008522,0,0.6220972537994385,0,0.6221089363098145
55141008524,0,0.6270735263824463,0,0.6270837783813477
55141008525,0,0.627601146697998,0,0.6276118755340576
55141008529,0.027149677276611328,0.632871150970459,0.003540515899658203,0.6635732650756836
55141008530,0,0.6315515041351318,0,0.631561279296875
55141008533,0,0.63899827003479,0,0.6390094757080078
55141008536,0.02803516387939453,0.6233301162719727,0.0040547847747802734,0.6554417610168457
55141008537,0,0.6305198669433594,0,0.6305282115936279
55141008538,0,0.6252176761627197,0,0.6252307891845703
55141008540,0,0.8278343677520752,0,0.8278470039367676
55141008541,0.03459048271179199,0.6876788139343262,0.003765106201171875,0.7260477542877197
55141008542,0.08035659790039063,0.653069257736206,0.0037834644317626953,0.7372205257415771
55141008543,0.04294323921203613,0.6348590850830078,0.0038633346557617188,0.681675910949707
55141008545,0,0.6223180294036865,0,0.6223275661468506
55141008546,0,0.6287381649017334,0,0.6287493705749512
55141008547,0.026470661163330078,0.6235570907592773,0.005733966827392578,0.6557738780975342
55141008548,0,0.6314709186553955,0,0.631481409072876
